Scenario,ReturnPeriod,Climate,Maintenance,Region,Mode,Asset,Baseline_Value,RingBunds_Value,Reduction_Absolute,Reduction_Percentage
2.3_future_perfect,2.3,future,perfect,Jamshoro,Dmg,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Jamshoro,Dmg,schools,137122.14,137122.14,0,0.00
2.3_future_perfect,2.3,future,perfect,Jamshoro,Dmg,roads,4374702,4374702,0,0.00
2.3_future_perfect,2.3,future,perfect,Jamshoro,Dmg,hydraulic,526410,526410,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,crop,61.56,61.56,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,buildLow56,2016,2016,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,buildLow44,1584,1584,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,buildHigh,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,telecom,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,electric,180,180,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,railways,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,hospitals,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,schools,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,roads,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Exp,hydraulic,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,crop,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,buildLow56,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,buildLow44,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,buildHigh,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,telecom,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,electric,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,railways,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,hospitals,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,schools,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,roads,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Kashmore,Dmg,hydraulic,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,crop,1.08,1.08,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,buildLow56,504,504,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,buildLow44,396,396,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,buildHigh,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,telecom,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,electric,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,railways,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,hospitals,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,schools,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,roads,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Exp,hydraulic,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,crop,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,buildLow56,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,buildLow44,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,buildHigh,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,telecom,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,electric,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,railways,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,hospitals,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,schools,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,roads,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Larkana,Dmg,hydraulic,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,crop,1554.03,1554.03,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,buildLow56,24192,24192,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,buildLow44,19008,19008,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,buildHigh,1800,1800,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,telecom,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,electric,5550,5550,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,railways,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,hospitals,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,schools,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,roads,38250,38250,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Exp,hydraulic,10080,10080,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,crop,406137.6,406137.6,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,buildLow56,150292.8,150292.8,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,buildLow44,316977.41,316977.41,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,buildHigh,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,telecom,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,electric,1701,1701,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,railways,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,hospitals,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,schools,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,roads,1120878,1120878,0,0.00
2.3_future_perfect,2.3,future,perfect,Qambar Shahdadkot,Dmg,hydraulic,84330,84330,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,crop,4.77,4.77,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,buildLow56,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,buildLow44,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,buildHigh,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,telecom,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,electric,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,railways,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,hospitals,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,schools,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,roads,300,300,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Exp,hydraulic,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,crop,89.1,89.1,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,buildLow56,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,buildLow44,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,buildHigh,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,telecom,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,electric,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,railways,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,hospitals,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,bhu,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,schools,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,roads,0,0,0,0.00
2.3_future_perfect,2.3,future,perfect,Shikarpur,Dmg,hydraulic,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,crop,32326.83,32326.83,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,buildLow56,2416680,2416680,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,buildLow44,1898820,1898820,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,buildHigh,565200,565200,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,telecom,11,11,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,electric,66810,66810,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,railways,6930,6930,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,hospitals,2,2,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,bhu,4,4,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,schools,18,18,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,roads,215250,215250,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Exp,hydraulic,43020,43020,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,crop,45488718,45488718,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,buildLow56,51636160.8,51636160.8,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,buildLow44,114359351.04,114359351.04,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,buildHigh,19051690.05,19051690.05,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,telecom,139167.78,139167.78,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,electric,309663,309663,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,railways,16145820,16145820,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,hospitals,64288.14,64288.14,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,bhu,41272.6,41272.6,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,schools,265018.64,265018.64,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,roads,8771166,8771166,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,TOTAL,Dmg,hydraulic,609390,609390,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,crop,11632.05,11632.05,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,buildLow56,1123416,1123416,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,buildLow44,882684,882684,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,buildHigh,271800,271800,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,telecom,1,1,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,electric,15420,15420,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,hospitals,1,1,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,bhu,3,3,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,schools,8,8,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,roads,75120,75120,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Exp,hydraulic,11250,11250,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,crop,16142613.3,16142613.3,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,buildLow56,24646960.8,24646960.8,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,buildLow44,54035752.32,54035752.32,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,buildHigh,9982047.15,9982047.15,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,telecom,25000.2,25000.2,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,electric,34830,34830,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,bhu,41272.6,41272.6,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,schools,127896.5,127896.5,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,roads,3278610,3278610,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Dadu,Dmg,hydraulic,10800,10800,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,crop,19.89,19.89,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,buildLow56,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,buildLow44,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,buildHigh,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,electric,540,540,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,railways,210,210,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,roads,510,510,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Exp,hydraulic,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,crop,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,buildLow56,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,buildLow44,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,buildHigh,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,electric,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,roads,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jacobabad,Dmg,hydraulic,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,crop,19053.63,19053.63,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,buildLow56,1266552,1266552,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,buildLow44,995148,995148,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,buildHigh,291600,291600,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,telecom,10,10,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,electric,45120,45120,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,railways,6720,6720,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,hospitals,1,1,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,bhu,1,1,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,schools,10,10,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,roads,101070,101070,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Exp,hydraulic,21750,21750,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,crop,28939937.4,28939937.4,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,buildLow56,26838907.2,26838907.2,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,buildLow44,60006621.31,60006621.31,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,buildHigh,9069642.9,9069642.9,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,telecom,114167.58,114167.58,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,electric,273132,273132,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,railways,16145820,16145820,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,hospitals,64288.14,64288.14,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,schools,137122.14,137122.14,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,roads,4371084,4371084,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Jamshoro,Dmg,hydraulic,514620,514620,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,crop,61.56,61.56,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,buildLow56,2016,2016,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,buildLow44,1584,1584,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,buildHigh,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,electric,180,180,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,roads,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Exp,hydraulic,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,crop,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,buildLow56,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,buildLow44,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,buildHigh,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,electric,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,roads,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Kashmore,Dmg,hydraulic,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,crop,1.08,1.08,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,buildLow56,504,504,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,buildLow44,396,396,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,buildHigh,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,electric,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,roads,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Exp,hydraulic,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,crop,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,buildLow56,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,buildLow44,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,buildHigh,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,electric,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,roads,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Larkana,Dmg,hydraulic,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,crop,1553.85,1553.85,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,buildLow56,24192,24192,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,buildLow44,19008,19008,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,buildHigh,1800,1800,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,electric,5550,5550,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,roads,38250,38250,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Exp,hydraulic,10020,10020,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,crop,406078.2,406078.2,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,buildLow56,150292.8,150292.8,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,buildLow44,316977.41,316977.41,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,buildHigh,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,electric,1701,1701,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,roads,1121472,1121472,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Qambar Shahdadkot,Dmg,hydraulic,83970,83970,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,crop,4.77,4.77,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,buildLow56,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,buildLow44,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,buildHigh,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,telecom,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,electric,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,railways,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,hospitals,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,bhu,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,schools,0,0,0,0.00
2.3_future_redcapacity,2.3,future,redcapacity,Shikarpur,Exp,roads,300,300,0,0.00
